"id","codbarras","nome","preco_venda"
27628,"7896342449484",MARCADOR MERCUR CD/DVD PF VML,"2,5"
27630,"7897476630847",CANETA TRIS BETTY BOOP  A,"5,49"
27632,"7896326924891",CANETA CIS GRID 1.0 PRETA,"3,4"
27633,"3154142251312",CANETA MAPED FREE WRITER RETRATIL,"2,9"
27634,"3154142251305",CANETA MAPED FREE WRITER RETRATIL ,"2,9"
27635,"3154142251329",CANETA MAPED FREE WRITER RETRATIL ,"2,9"
27637,"4006381105279",CANETA STABILO 88/41 AZUL,"9,9"
27638,"70330163515",CANETA BIC BARBIE AZUL,"1,98"
27643,"7897476618692",CANETA HIDROCOR TRIS 12CORES,"3,9"
27645,"7891153044392",CANETA TECIDO ACRILPEN 520 PTO 1UN,"6,9"
27649,"7896326921319",LAPIS COR CIS JUMBO 12CORES,"29,9"
27651,"7896586814956",EXTENSAO DANEVA 5M REDONDA B,"18,9"
27652,"5601229856147",APONTADOR BATMAN MOLIM,"1,1"
27654,"7897476629193",APONTADOR HIGH SCHOOL MUSICAL,"1,8"
27655,"5601229859193",APONTADOR HOLLY HOBBIE,"1,2"
27656,"7897476631608",APONTADOR MARIE,"3,69"
27658,"7897476622590",APONTADOR POWER RANGERSO,"1,7"
27662,"7896342449941",CANETA BORRACHA MERCUR BARBIE.,"2,9"
27664,"7896342449934",BORRACHA MERCUR HOT WHEELS 2009,"2,9"
27665,"7897476630809",BORRACHA BETTY BOOP,"1,3"
27666,"276665",COLA ACRILEX C/6 COLORIDA,"7,9"
27667,"78923225",COLA GLITER ACRILEX 15G PRATA,"1,39"
27669,"78923218",COLA GLITER ACRILEX 15G OURO,"1,39"
27671,"7891200009121",COLA TENAZ BRANCA 110G,"8,9"
27672,"78910645",COLA TENAZ BRANCA 35G,"3,9"
27674,"7898457744041",COLA BASTAO 8G JOLIE,"1,6"
27677,"7896342449217",CORRETIVO BARBIE 18ML,"1,99"
27679,"7896342462490",CORRETIVO HOT WHEELS 13,"1,99"
27680,"7896342901142",CORRETIVO MORANGUINHO 18ML,"1,99"
27687,"7896041960105",ETIQUETAS ADESIVAS 54 HOT WHEELS,"2,5"
27690,"7896041960013",ETIQUETAS ADESIVAS 54 HIGH SCHOOL,"2,5"
27694,"7897185967272",COFRINHO LATA GOLLER MORANGUINHO,"5,9"
27709,"7897216903231",BRINQ.JOGO DA VELHA,"5,9"
27713,"7898419566513",BRINQ.JOGO EDUCATIVO MAPA MUNDI,"2,4"
27714,"7897216903491",BRINQ.JOGO CARBRINK LUDO,"5,9"
27715,"7897216903217","BRINQ.JOGO CARBRINK LUDO,.","5,9"
27717,"7896640452773",BRINQ.XALINGO EGENHEIRO 73PECAS,"32,5"
27722,"7896700404278",LAPIS ECOLE FANTASIA CAMUFLADO BG,"0,6"
27724,"7891020000407",LINHA CORRENTE DRIMA 42,"1,99"
27725,"7898458700237",PILHA MULTILASER RECARREGAVEL AA2,"39,9"
27729,"7791969029807",DESOD.NIVEA 90G AEROSOL SENSITIVE.,"12,99"
27746,"7896348841800",IOG.PIA 180G LAC SALADA FRUTA,"1,99"
27747,"7896348841770",IOG.PIA 180G LAC MORANGO,"1,99"
27748,"7896348811254",DOCE FRUTA PIA BANANA 400GR,"5,59"
27749,"7896348811278",DOCE FRUTA PIA SCHIMIAR 400GR,"5,59"
27750,"7896348811186",DOCE FRUTA PIA GOIABA 400GR,"5,59"
27751,"7896348811308",DOCE FRUTA PIA ABOBORA COCO 400GR,"5,59"
27752,"7896348811179",DOCE FRUTA PIA FIGO 400GR,"5,59"
27757,"7896000713360",TRAT.NIELY GOLD KIT 500ML CERAMIDA,"16,95"
27758,"7891155004691",COPO NADIR 7800 CYLINDER,"3,99"
27761,"7896015520045",CREME D.SENSODYNE BRANQUEADOR 90GR,"15,99"
27766,"7896102502220",EXT.TOMATE QUERO VIDRO 260GR,"3,39"
27768,"78906440","ESPARADRAPO CREMER 4,5MTS 2,5MM","4,49"
27769,"7896699007450",MAMADEIRA LOLLY 7100 150ML COPO ED,"8,99"
27770,"7896699003452",CHUPETA LOLLY 4912 SILICONE,"8,95"
27776,"7896699008341",BICO P/MAMADEIRA LOLLY 070,"7,95"
27777,"7896699010597",ASPIRADOR NASAL LOLLY 7170,"12,9"
27783,"7896029074657",ALIM.CAES CHAMP 1KG CARNE VEGETAIS,"8,99"
27784,"7896029074602",ALIM.CAES CHAMP 1KG FILHOTES,"11,99"
27790,"7891020308640",LINHA CORRENTE DRIMA 6022,"1,99"
27792,"7891020000063",LINHA CORRENTE DRIMA 108,"1,99"
27793,"7891020000858",LINHA CORRENTE DRIMA 4973,"1,99"
27794,"7891020001060",LINHA CORRENTE DRIMA 5820,"1,99"
27795,"7891020002005",LINHA CORRENTE DRIMA 99,"1,99"
27796,"7891020001589",LINHA CORRENTE DRIMA 5903,"1,99"
27797,"7891020000124",LINHA CORRENTE DRIMA 136,"1,99"
27798,"7891020646070",LINHA CORRENTE DRIMA 6101,"1,99"
27801,"7896000711601",TRAT.NIELY GOLD KIT 500ML QUERATIN,"16,95"
27805,"7891020001770",LINHA CORRENTE DRIMA 5922,"1,99"
27806,"7891020646056",LINHA CORRENTE DRIMA 6100,"1,99"
27807,"7896899815602",CHUMBADA PRATICO N5 5233,"5,99"
27812,"7891020001657",LINHA CORRENTE DRIMA 5910,"1,99"
27813,"7891108030289",GARR.T.ALADDIN 500ML CONTINENTAB,"29,9"
27814,"7891108032986",GARR.T.ALADDIN 1L SUPREMA C,"44,9"
27815,"7891108030272",GARR.T.ALADDIN 1L CONTINENTAL B,"29,9"
27818,"7898913137059",BEB.VINHO TREVISOL TINTO SUAV 4.6LT,"59,9"
27819,"7896348842425",IOG.PIA ESSENCE AMEIXA 800GR,"7,99"
27820,"7896348842296",IOG.PIA ESSENCE MORANGO 800GR,"7,99"
27825,"7891020001831",LINHA CORRENTE DRIMA 669,"1,99"
27827,"7891020000810",LINHA CORRENTE DRIMA 4968,"1,99"
27829,"7891020001107",LINHA CORRENTE DRIMA 5824,"1,99"
27834,"7891183020441",CAD. BROCHURAO SUPER SPIDER MAN 80,"4,28"
27835,"7896269621185",ENXAG.BUCAL DENTIL L500 P350ML,"12,98"
27839,"7891910008353",ACUCAR REFINADO UNIAO 5KG,"17,95"
27843,"7891020000766",LINHA CORRENTE DRIMA 4960,"1,99"
27844,"7891910000197",ACUCAR REFINADO UNIAO 1KG,"3,99"
27845,"7898409951404",ACHOC.PO OVOMALTINE 300GR,"10,95"
27847,"7891051038974",ESC.DENTAL ORAL B L3P2 35 INDICATO,"25,95"
27861,"7891048044469",PUDIM OETKER 70G MOUSSE MARACUJA,"5,95"
27864,"7891079012048",MAC.NISSIN CUPNOODLES 64G COSTELA ,"4,59"
27867,"7894650001110",GLADE TOQUE FRESCOR 12ML REF.INFA,"6,95"
27868,"7894650001127",GLADE TOQUE FRESCOR 12ML REF.AMOB,"6,95"
27871,"7891020000889",LINHA CORRENTE DRIMA 5342,"1,99"
27872,"7891020000384",LINHA CORRENTE DRIMA 396,"1,99"
27874,"70330416758",LAPIS BIC PRETO HIGH SCHOOL MUSICA,"1,3"
27899,"7894321811789",SARDINHA COQUEIRO TOMATE 125GR,"4,88"
27905,"9788532262554",DICIONARIO INGLES/PORTUGUES SILVEI,"54,9"
27911,"7891020001855",LINHA CORRENTE DRIMA 752,"1,99"
27915,"7898201575297",REPARADOR PONTAS H2O 35ML B,"5,59"
27921,"7896018700710",SHAMPOO INF.MONICA 200ML CAMOMILA,"10,95"
27922,"7896412800559",MAC.ORQUIDEA 500G OVOS ESPAG.NINHO,"3,69"
27923,"7894993987003",TIGELA DURALEX BOWL BELLA 1L,"12,9"
27934,"7891020001190",LINHA CORRENTE DRIMA 5833,"1,99"
27935,"7898333535084",PORTA CD RISANA PP580 PANTERA,"9,9"
27943,"7898333535138",ESTOJO ESCOLAR RISANA TK152 TIKARA,"8,9"
27966,"7898333534995",PORTA CD RISANA NS575 NOS,"7,9"
27968,"7898333535343",PORTA CD RISANA GR577 STREET ART,"9,9"
27977,"7891361494668",PRATO OXFORD LANCHE 1453 ANGRA,"4,3"
27980,"7891361655441",XICARA C/PIRES OXFORD 1481 BEAUTY,"18,9"
27981,"7891361655434",PRATO OXFORD SOBREMESA 1481 BEAUTY,"9,9"
27982,"7891361655427",PRATO OXFORD FUNDO BEAUTY N01T-1481,"14,5"
27983,"7891361655410",PRATO OXFORD RASO BEAUTY N02V-1481,"15,5"
27990,"7898221340042",CUIA CHIMARRAO ALUMINIO,"12,9"
27991,"7896303220015",LUVA PLASTICO DECO C/100,"4,99"
27992,"7896849405501",FUNIL ALVES N.4,"4,3"
27993,"7896849405570",FUNIL ALVES MEDIO N.3,"4,9"
27994,"7896849405587",FUNIL ALVES PEQUENO N.2,"3,9"
28001,"7891020001183",LINHA CORRENTE DRIMA 5832,"1,99"
28010,"7896699010429",MAMADEIRA LOLLY 2560,"27,9"
28011,"7891020000391",LINHA CORRENTE DRIMA 416,"1,99"
28012,"7896699009164",MAMADEIRA LOLLY 1670,"13,95"
28013,"7896699009263",MAMADEIRA LOLLY 1870,"11,9"
28015,"7896699009287",MAMADEIRA LOLLY 2060,"27,9"
28016,"7891153122533",COLA GLITER ACRILEX 35ML RELEVO AZ,"9,9"
28017,"7891010877972",SABONETE JOHNSONS 90G MEL E FLOR D,"1,99"
28024,"7897938902543",SAPONACEO MAGICBRILL 300ML LARANJA,"2,99"
28025,"7897938900198",AROMAT.FREWAY 100ML COLONIA FOR ME,"8,99"
28029,"7891020645875",LINHA CORRENTE DRIMA 6091,"1,99"
28030,"7891020001671",LINHA CORRENTE DRIMA 5912,"1,99"
28031,"7891020001947",LINHA CORRENTE DRIMA 907,"1,99"
28032,"7898910896386",SACO LIXO NOSSO ROLO 50L,"1,95"
28033,"7898910896362",SACO LIXO NOSSO ROLO 15L,"1,95"
28034,"7898910896379",SACO LIXO NOSSO ROLO 30L,"1,95"
28036,"7898910896409",SACO LIXO NOSSO REFORCADO 150L,"5,95"
28040,"7891035536700",BOM AR 250G ODOR STOP AR FRESCO,"11,95"
28042,"7896018700895",DESEMBARACANTE 200ML MONICA SPRAY,"18,95"
28044,"7896018700765",COND.INF.MONICA 200ML CAMOMILA,"12,95"
28045,"7890557502484",SAND.HAVAI.SLIM 37/38 AREIA/DOURADO,"34,9"
28047,"7891182036061",ESM.RISQUE NAT.RENDA PAETE PC1UN,"5,59"
28048,"7891182036023",ESM.RISQUE NATURAL RENDINHA 8ML,"5,59"
28049,"7891182036047",ESM.RISQUE NAT.RENDA VIDRILHOS 1UN,"5,59"
28050,"7891182036009",ESM.RISQUE NAT.RENDA TULE,"4,79"
28058,"7896000713186",TRAT.NIELY GOLD KIT 500ML ORQUIDEA,"16,95"
28059,"7896502800087",COLHER P/MAIONESE BRINOX ARIENZO,"19,9"
28062,"7896502810529",PEGADOR BRINOX 2051/329 PINCA MULT,"36,5"
28064,"7898620280031",COMEDOURO AQUILA 300ML 1009,"2,99"
28065,"4891138921147",LANTERNA EVEREADY 0NE LED,"16,9"
28066,"7891020000483",LINHA CORRENTE DRIMA 463,"1,99"
28073,"7896502817450",BANDEJA BRINOX LYON 2366/149,"99,8"
28076,"7896502817504",LIXEIRA BRINOX 3032/202 BASCULANTE,"116"
28086,"7896009712012",PILHA RAYOVAC C/2 D GRANDE,"4,49"
28087,"7896009711015",PILHA RAYOVAC MEDIA C2 C/2UN,"12,9"
28119,"7891020000520",LINHA CORRENTE DRIMA 476,"1,99"
28120,"7891020000339",LINHA CORRENTE DRIMA 337,"1,99"
28121,"7891020000230",LINHA CORRENTE DRIMA 263,"1,99"
28122,"7891020001176",LINHA CORRENTE DRIMA 5831,"1,99"
28123,"7891020000971",LINHA CORRENTE DRIMA 5724,"1,99"
28131,"7891020000216",LINHA CORRENTE DRIMA 234,"1,99"
28145,"7899043707570",SUTIA FAN 3526 NADADOR PING. P,"19,9"
28146,"7899043708577",CALCINHA FAN 90 COTTON P,"5,9"
28149,"7899043709260",SUTIA FAN 3540 PAETE G,"19,9"
28150,"7899043708652",SUTIA FAN 623 SILICONE LARGO P,"19,9"
28151,"7899043708676",SUTIA FAN 623 SILICONE LARGO G,"19,9"
28152,"7899043708669",SUTIA FAN 623 SILICONE LARGO M,"19,9"
28153,"7899043705187",SUTIA FAN 619 MICROFIBRA P,"19,9"
28156,"7896502800902",TELA PROTETORA BRINOX VERONA 25CM,"38,5"
28160,"7896502894338",ESCORREDOR BRINOX 2104/231 VERDE,"136,5"
28170,"7898374840963",GARRAFA P/AGUA PKZ 500ML PTO,"2,99"
28174,"7896679786597",POTE VERSATIL RAINHA 8659,"2,99"
28177,"7898924027257",COPO EXPANFLEX 25 FORMIGA,"2,99"
28179,"7898175371567",TABUA P/CARNE GIOTTO,"2,99"
28181,"7897054803885",COPO CHUPEKINHA 130ML,"2,99"
28183,"7893693100033",COLHER RODOBRAS ANTIADERENTE,"2,99"
28185,"7897996700099",PA MADEIRA STOLF 39CM,"5,4"
28187,"7896952505884",POTE JAGUAR 0588 C/2,"2,99"
28189,"7896103446042",POTE PARIS PORTA ESPAGUETE,"2,99"
28190,"7896952507192",POTE JAGUAR 0719,"5,49"
28191,"7896396109174",TOALHA GELADEIRA PLAST-LEO C/3.,"2,99"
28192,"7898269930403",POTE CEBOLAO REDENCAO..,"2,99"
28193,"7891022854244",DESINF.PINHO BRIL 500ML SILVESTRE,"3,68"
28194,"7897150500015",ACETONA ENCASA 50ML,"3,59"
28195,"7894650140178",GLADE ESTILO AP.LENBRANCA INFANCB,"9,99"
28200,"7898921053266",SOMBRINHA DARDARA 16VAROES CETIM,"23,9"
28211,"7896020681878",JOGO AMERICANO MOR DOCE COZ.CHURRA,"9,9"
28221,"7891020646094",LINHA CORRENTE DRIMA 6102,"1,99"
28223,"7896013540717",CREME NOVEX BELEZA PURA 1KG,"26,95"
28224,"7896000713445",TRAT.NIELY GOLD 30G TRAT.CHOQUE AN,"3,39"
28229,"78924390",DESOD.REXONA 50ML ROL CRYSTAL,"9,95"
28233,"7898085947111",LOCAO HIDRAT.BEBE VIDA 200ML NOVA,"11,95"
28239,"7896256600605",ACHOC.LIQ.TIROL CHOCOLATE 200ML,"1,29"
28243,"7898901920427",CONJ.CHURRASCO MADEFER FACA E GARF,"22,9"
28244,"7898901920410",CONJ.CHURRASCO MADEFER FACA E CHAI,"29,9"
28246,"7898901928393",CONJ.CHURRASCO MADEFER 5PCS E CHAI,"47,9"
28249,"7898247232604",SALADEIRA INOX CANYOSUL 260 20MM,"6,7"
28252,"7898901928089",ESPETO MADEFER DUPLO INOX 75CM,"9,5"
28253,"7898901928096",ESPETO MADEFER DUPLO INOX 85CM,"9,9"
28259,"7896644704786",PASTA SANFONADA POLIBRAS A4 12DIV ,"19,9"
28260,"7896644704779",PASTA SANFONADA POLIBRAS A4 12DIV ,"29,9"
28263,"7897294402855",PRANCHETA WALEU ACRILICO,"18,9"
28266,"7897849603522",ALFINETE BACCHI P/MAPAS COLORIDO,"7,98"
28267,"7897849613545",CLIPS BACCHI COLORIDO C/100,"2,8"
28269,"7898461568640",FITA METALOIDE PRATA 50M,"3,6"
28271,"7898461568657",FITA METALOIDE 50M AZUL,"3,6"
28273,"7896326920206",GRAMPEADOR METAL EAGLE PRETO 208P,"39,9"
28274,"7896342449323",LAPISEIRA MERCUR 0.5 LP-505,"4,4"
28275,"7896342449330",LAPISEIRA MERCUR 0.7 LP-507,"4,4"
28314,"7891020646117",LINHA CORRENTE DRIMA 6103,"1,99"
28319,"7898080660916",BEB.WHISKY MASTER GOLD 900ML,"14,95"
28320,"7898080661777",BEB.COQUETEL CAPRICHO MENTA 880ML,"11,95"
28337,"7891020000292",LINHA CORRENTE DRIMA 291,"1,99"
28346,"7891000065440",LEITE COND.MOCA TP. 395GR,"6,95"
28350,"7896014168309",TINTURA NUTRISSE 210,"22,9"
28352,"7896014185221",TINTURA NUTRISSE 51,"22,9"
28363,"7897186609508",FRIGIDEIRA MTA 950 WOK S/TRANSPARE,"94,9"
28375,"7896007541973",ABS.INTIMUS DAYS C/40 COM ABAS,"9,95"
28379,"7891020646131",LINHA CORRENTE DRIMA 6104,"1,99"
28380,"7891020646155",LINHA CORRENTE DRIMA 6105,"1,99"
28383,"7891200007868",COLA CASCOLA 30G,"12,9"
28389,"7896001010000",VASSOURA BETTANIN VARRY1000,"18,9"
28390,"7891149103041",CERVEJA BRAHMA GARRAFA 1LT,"6,99"
28391,"4005808239573",SUN NIVEA BLOQ.FACIAL LIGHT 30,"32,9"
28392,"4005808239597",SUN NIVEA BLOQ.FACIAL LIGHT 50,"39,9"
28394,"7896050200728",BEB.AGUARDENTE VELHO BARR.LIM 910ML,"22,9"
28398,"4006381333962",CANETA STABILO POINT88 AMARELA,"9,9"
28399,"4006381105262",CANETA STABILO 88/40 VERMELHA,"9,9"
28400,"4006381105347",CANETA STABILO POINT88 AROSA,"9,9"
28401,"4006381105286",CANETA STABILO POINT88 VERDE CLR,"9,9"
28402,"4006381333795",CANETA STABILO POINT88 VERDE AGUA,"9,9"
28403,"7891040134519",FITA EMPACOTAMENTO 3M 18X50 3777,"22,9"
28404,"7891040134571",FITA EMPACOTAMENTO 3M 38X10,"17,5"
28405,"7896326999547",GRAMPO GRAMPEADOR CIS 26/6 5000,"7,9"
28406,"7898901922193",ESPETO MADEFER SIMPLES 85CM ALUMIN,"14,5"
28407,"7898901922094",ESPETO MADEFER DUPLO INOX 85CM QUA,"22,9"
28408,"7898901922049",ESPETO MADEFER DUPLO INOX 85CM.,"12,9"
28416,"7891020000254",LINHA CORRENTE DRIMA 272,"1,99"
28421,"7891020309005",LINHA CORRENTE DRIMA 6045,"1,99"
28422,"7898409951046",FERMENTO FLEISCHMANN 100GR,"2,88"
28423,"7891000811504",MAC.MAGGI 85G INST.GALINHA CAIPIRA,"0,99"
28434,"7897061300445",PALMITO RIO CERRO BABACU 2.8KG,"29,95"
28435,"7897061300025","PEPINO RIO CERRO 2,8KG","26,9"
28436,"7896258407585",MASSA PASTEL LA NONA 400G NHOQUE,"6,95"
28441,"7891020001848",LINHA CORRENTE DRIMA 708,"1,99"
28442,"7896022057060",BISC.ISABELA 150G MOUSSE MORANGO C,"2,99"
28456,"7896022057077",BISC.ISABELA 150G MOUSSE LIM/CHOC,"2,99"
28457,"7896022072681",BISC.ISABELA 150G MOUSSE MEIOAMARG,"2,99"
28469,"7891331010218",REFRESCO NUTRINHO LARANJA/MAMA 35GR,"0,68"
28474,"7891051026773",APA.BARBEAR PRESTOBARBA C/2,"6,95"
28495,"7898128854161",FORMA SOL P/MAQUINA DE DOCE,"3,7"
28507,"7891112076884",CONJ.TRAMONTINA 22299/013 TRINCHAN,"39,9"
28521,"7896270000825",LAVA AUTO BRILHOLAC 1L,"10,59"
28527,"7804320244518",BEB.VINHO TENTA 750ML CABERNET,"19,95"
28529,"7798140000181",BEB.VINHO LATITUDE 34 750ML CABERN,"29,95"
28530,"7891020000247",LINHA CORRENTE DRIMA 270,"1,99"
28533,"7891153121550",COLA ACRILEX DIMENSIONAL 35ML PRET,"4,9"
28535,"7896342449347",LAPISEIRA MERCUR 0.5 LP-307,"2,5"
28539,"7896020640066",TABUA DE PASSAR MOR VIENA,"249"
28540,"7896020660224",VARAL MOR SANFONADO 1M,"25,9"
28553,"7896699010610",ASPIRADOR NASAL LOLLY 7170/01,"8,49"
28554,"7501001104191",ESC.DENTAL ORAL B L3P2 CLASSIC 40,"16,95"
28555,"7898267961416",LIXA PES FRIZOM UP CONCAVA CONVEXA,"9,5"
28559,"7898267962178",PENTE NEW-PACK PIOLHO,"2,99"
28577,"49932622744",FORMA MARINEX FILETADA PEQUENA 622,"12,9"
28578,"7894993126303",ASSADEIRA MARINEX 621941 QUADRADA,"31,9"
28579,"7894993129403",ASSADEIRA MARINEX 621841 QUADRADA,"15,9"
28583,"7894993987201","TIGELA DURALEX BOWL BELLA 3,1L","24,9"
28604,"7896079813138",TORRONE 90G MONTEVERGINE CASTANHA,"2,95"
28605,"7891020646179",LINHA CORRENTE DRIMA 6106,"1,99"
28608,"7891150001077",SHAMPOO CLEAR 200ML QUEDA/CAIDA CO,"15,99"
28609,"7897158712151",MASC.CAP.1KG GOTA DOURADA QUIMICAM,"19,95"
28627,"7897808641015",CORRETIVO GARNET BASTAO 03,"3,9"
28643,"4005808231065",DESOD.NIVEA 90G AEROSOL DOUBLE EFF,"12,99"
28644,"7898085945063",CREME DE AVEIA DAVENE 50G HIPOALER,"17,9"
28645,"7891020001954",LINHA CORRENTE DRIMA 91,"1,99"
28646,"7891020646193",LINHA CORRENTE DRIMA 6107,"1,99"
28659,"7891021001885",FILTRO PAPEL MELITTA 102 C/30,"4,95"
28667,"7891035215094",VEJA 500ML LIMPEZA PESADA L600P500,"4,88"
28692,"7501006712261",POMADA HIPOGLOS 80G,"35,9"
28701,"7896899800677",DOBRADICA PRATICO 2 0807,"3,9"
28702,"7896099805267",PARAFUSO PRATICO N5 0767,"4,6"
28708,"7891027156596",BLOCO PEDIDO 1/32 TILIBRA.,"1,8"
28710,"7891027127961",CAD.TILIBRA CD 10MAT MAIS,"15,5"
28711,"7898925879275",BRINQ.PEDAGOGICO ABC BICHOS 9275,"34,9"
28717,"7898207219997",LUVA LATEX VOLK P,"6,95"
28718,"7898207219973",LUVA LATEX VOLK G,"6,95"
28719,"7898207219980",LUVA LATEX VOLK M,"6,95"
28720,"7896104997031",LENCO PAPEL MILI C/10,"0,5"
28723,"7896731012312",PIRULITO PIETROBOM FANPOP 190GR,"6,95"
28755,"7891155001676",COPO NADIR 7617 AMASSADINHO,"8,4"
28759,"7898075960090",MARTELO ALUMINIO CABO MADEIRA PITO,"5,9"
28761,"7898913455023",POTE ROSSETTI C/3 002,"2,99"
28763,"7898913455122",POTE ROSSETTI C/3 012,"2,99"
28764,"7898913455139",POTE ROSSETTI C/3 013,"2,99"
28765,"7898007757392",SALEIRO CIV 90ML,"4,5"
28766,"287661",CADEIRA MOR GEORGIA VERDE,"59,9"
28784,"7897022207448",BULE 5 ESTRELAS 08 1L REF.744,"44,9"
28794,"7896007542161",ABS.INTIMUS UNIQUECLEAN C/8 SUAVE,"4,95"
28800,"7891000068441",BISC.NESTLE BOLSO 3 CEREAIS 126GR,"3,39"
28801,"7891000068458",BISC.NESTLE NESFIT INTEGRAL 126GR,"3,39"
28808,"7896964615953",BRINQ.BONECA COTIPLAS FRUTINHAS LA,"35,9"
28809,"7896964615960",BRINQ.BONECA COTIPLAS FRUTINHAS AB,"35,9"
28810,"7896964615946",BRINQ.BONECA COTIPLAS FRUTINHAS ME,"35,9"
28817,"7898910896454",BOBINA MAXI FREEZER 3KG C/100,"7,95"
28818,"7898910896461",BOBINA MAXI FREEZER 5KG C/100,"9,95"
28822,"7891115007373",CESTO PLASVALE 737 P/ROUPAS,"29,9"
28824,"7891115003337",POTE PLASVALE 333 RETANGULAR,"7,3"
28837,"7891048000090",CHOC.PO DR.OETKER DECORACAO 200GR,"10,95"
28863,"7891150002395",SHAMPOO SEDA 350ML SOS RECONS.ESTR,"3,99"
28884,"7898925878155",BRINQ.EDUC.CASTELO ENCANTADO,"32,9"
28885,"7898925878889",BRINQ.EDUC.CASTELO DA PRINCESA,"32,9"
28892,"7891021002127",FILTRO PAPEL BRIGITTA 103 30UN,"3,99"
28895,"7897568400181",CORANTE TUPY 18 LILAS 45G,"4,8"
28900,"7898919980512",LENCO U.BABYSTAR 400G ROSA,"10,95"
28909,"7896502893591",PORTA COTONETE BRINOX 1974/105 PT,"24,9"
28910,"7896502893614",PORTA ALGODAO BRINOX 1975/105 PT,"31,5"
28911,"7896502893515",SABONETEIRA BRINOX 1970/105 PT,"26,9"
28914,"7896502893492",PORTA ALGODAO BRINOX 1975/100 BC,"31,5"
28915,"7896502893485",PORTA COTONETE BRINOX 1974/100 BC,"24,9"
28916,"7896502893478",PORTA SABONETE LIQ.BRINOX 1973/100,"48,5"
28917,"7896502893461",PORTA ESCOVAS BRINOX 1972/100 BC,"64,9"
28925,"7891021001946",FILTRO PAPEL MELITTA 103 30UN,"4,69"
28926,"7891150003156",COND.SEDA 350ML ESTRUTURAL,"7,95"
28933,"7894440001115",ARVORE NATAL NATALIA 70CM DECORADA,"29,9"
28935,"7894440048578",ARVORE NATAL NATALIA 50CM DECORADA,"23,9"
28940,"7898465375268",PORTA RECADOS NATALIA 290933,"5,9"
28941,"7898465377019",PRESEPIO NATALIA 291599 13 FIGURAS,"39,9"
28945,"7898465389180",BOLA NATAL POOH 313572,"8,9"
28946,"7898465389098",BOLA NATAL POOH 313556,"8,9"
28947,"7898465389173",BOLA NATAL POOH 313564,"8,9"
28951,"7894440279552",FESTAO NATALIA 5CM 5M VERDE,"11,9"
28952,"7894440000514",FESTAO NATALIA 10CM 5M VERDE,"17,9"
28955,"7894440188069",ARVORE NATAL NATALIA 180 CANADENSE,"89,9"
28956,"7894440188052",ARVORE NATAL NATALIA 150 CANADENSE,"68,9"
28958,"7894440008633",ARVORE NATAL NATALIA 50CM ALEMAO,"11,99"
28959,"7894440002617",ARVORE NATAL NATALIA 90CM ALEMAO,"19,9"
28964,"7898465376395",ENF.NATAL NATALIA 291101 BICO PAPA,"4,98"
28970,"7898921516990",PRESEPIO NATALIA 200072 5 FIGURADS,"26,9"
28974,"7898465389081",ENF.NATAL NATALIA 313060 POOH,"9,5"
28975,"7894440207500",ETIQUETAS ADES.NATALIA DISNEY C/10,"1,7"
28976,"7898465374131",ENF.NATAL NATALIA 202926 PORTA,"9,9"
28981,"7894440088574",BOLA NATALIA 88570 80 PRATA TEXTUR,"3,99"
28982,"7894440088550",BOLA NATALIA 88570 80 TEXTUR.OURO,"3,99"
28997,"7894440088376",BOLA NATALIA FOSCA 80 PTA C/3,"3,9"
28998,"7894440088369",BOLA NATALIA FOSCA 80 OURO C/3,"4,6"
29001,"7894440088345",BOLA NATALIA FOSCA 70 PTA C/4,"3,9"
29002,"7894440088338",BOLA NATALIA FOSCA 70 OURO C/4,"3,9"
29004,"7894440088314",BOLA NATALIA FOSCA 60 PTA C/6,"3,9"
29006,"7894440088284",BOLA NATALIA FOSCA 50 PTA C/8,"3,9"
29009,"7894440088253",BOLA NATALIA FOSCA 45 PTA C/9,"4,6"
29015,"7897143000553",RELOGIO PAREDE BELLS 2007004 CEIA,"29,9"
29025,"7897061300803",CHAMPGNON RIOCERRO 180GR,"8,95"
29027,"7897660211357",CONVITE CHA BEBE MIMO C/10,"1,95"
29030,"7891253214237",BLOCO P/FICHARIO CREDEAL 96FLS,"3,49"
29038,"7898910896041","ALUMINIO ROLO NOSSO 30CMX7,5M","5,99"
29041,"7896540904464",DET.LIQ.G.LIMPA NEUTRO 5LT,"16,95"
29044,"7891175015356",FORMINHA REGI.N4 AZUL C/100,"3,39"
29046,"7891175015332",FORMINHA REGINA N4 BRANCA C/100UN,"3,39"
29049,"7898493990754",INTERRUPTOR ILUMI C/TOMADA,"8,9"
29062,"7896084700119",ARROZ KIARROZ BRANCO 5KG,"21,95"
29069,"7891182036771",ESM.RISQUE CRE.7 SANTA GULA,"5,99"
29070,"7891182036634",ESM.RISQUE CRE.7 INVEJA BOA,"5,99"
29072,"7891182036733",ESM.RISQUE CRE.7 PURA LUXURIA,"5,99"
29073,"7891182036559",ESM.RISQUE CRE.7 PREGUICINHA,"5,99"
29076,"7891356023583",ELETRO MULTI GRILL 2 BRITANIA,"139,9"
29080,"7899026422346",CREME PENTEAR ELSEVE 250ML 10X,"13,95"
29084,"7891000067048",SUCO NESTLE 280ML ALPINO,"3,99"
29085,"7896114302368",FIO DENTAL SANIFIL 100M EXTRA FINO,"9,95"
29112,"7891095011872",FAROFA PRONTA YOKI 250G SOJA,"4,99"
